ms;zeit;epoch;rpm;zuendung_grad;map_kpa;temp_c;spannung_v;spule_a;rx
1163347;2026-05-22 17:20:00;1779463200;1150;16,0;100;71;14,1;3,1;1032
1163879;2026-05-22 17:20:01;1779463201;1150;16,0;100;71;14,1;3,1;1036
1164415;2026-05-22 17:20:01;1779463201;1150;16,0;100;71;14,1;3,1;1042
1165098;2026-05-22 17:20:02;1779463202;1150;16,0;100;71;14,1;3,1;1048
1165633;2026-05-22 17:20:02;1779463202;1150;16,0;100;71;14,1;3,1;1052
1166142;2026-05-22 17:20:03;1779463203;1150;16,0;100;71;14,1;3,1;1058
1166779;2026-05-22 17:20:04;1779463204;1150;16,0;100;71;14,1;3,1;1064
1167310;2026-05-22 17:20:04;1779463204;1150;16,0;100;71;14,1;3,1;1069
1167848;2026-05-22 17:20:05;1779463205;1200;16,0;100;71;14,1;3,1;1074
1168539;2026-05-22 17:20:05;1779463205;1200;16,6;100;71;14,1;3,1;1081
1169056;2026-05-22 17:20:06;1779463206;1150;16,0;100;71;14,1;3,1;1085
1169593;2026-05-22 17:20:06;1779463206;1150;16,0;100;71;14,1;3,1;1090
1170257;2026-05-22 17:20:07;1779463207;1150;16,0;100;71;14,1;3,1;1096
1170793;2026-05-22 17:20:08;1779463208;1150;16,0;100;71;14,1;3,1;1101
1171328;2026-05-22 17:20:08;1779463208;1150;16,0;100;71;14,1;3,1;1106
1171945;2026-05-22 17:20:09;1779463209;1150;16,0;100;71;14,1;3,1;1112
1172484;2026-05-22 17:20:09;1779463209;1200;16,0;100;71;14,1;3,1;1118
1173019;2026-05-22 17:20:10;1779463210;1150;16,6;100;71;14,1;3,1;1123
1173699;2026-05-22 17:20:10;1779463210;1150;16,0;100;71;14,1;3,1;1129
1174229;2026-05-22 17:20:11;1779463211;1150;16,0;100;71;14,1;3,1;1134
1174762;2026-05-22 17:20:12;1779463212;1150;16,0;100;71;14,1;3,1;1139
1175386;2026-05-22 17:20:12;1779463212;1150;16,0;100;71;14,1;3,0;1145
1175918;2026-05-22 17:20:13;1779463213;1200;16,0;100;71;14,1;3,0;1150
1176455;2026-05-22 17:20:13;1779463213;1150;16,0;100;71;14,1;3,0;1155
1177138;2026-05-22 17:20:14;1779463214;1150;16,0;100;71;14,1;3,0;1161
1177675;2026-05-22 17:20:14;1779463214;1150;16,0;100;71;14,1;3,0;1166
1178178;2026-05-22 17:20:15;1779463215;1150;16,0;100;71;14,1;3,0;1171
1178858;2026-05-22 17:20:16;1779463216;1150;16,6;100;71;14,1;3,0;1177
1179402;2026-05-22 17:20:16;1779463216;1150;16,0;100;71;14,1;3,1;1182
1179935;2026-05-22 17:20:17;1779463217;1150;16,0;100;71;14,1;3,1;1187
1180578;2026-05-22 17:20:17;1779463217;1150;16,0;100;71;14,1;3,1;1194
1181085;2026-05-22 17:20:18;1779463218;1150;16,0;100;71;14,1;3,1;1199
1181621;2026-05-22 17:20:18;1779463218;1150;16,0;100;71;14,1;3,1;1203
1182258;2026-05-22 17:20:19;1779463219;1150;16,0;100;71;14,1;3,1;1209
1182797;2026-05-22 17:20:20;1779463220;1150;16,0;100;71;14,1;3,1;1214
1183329;2026-05-22 17:20:20;1779463220;1200;16,0;100;71;14,1;3,1;1219
1183946;2026-05-22 17:20:21;1779463221;1150;16,0;100;71;14,1;3,1;1225
1184480;2026-05-22 17:20:21;1779463221;1150;16,0;100;71;14,1;3,1;1230
1185016;2026-05-22 17:20:22;1779463222;1150;16,0;100;71;14,1;3,1;1235
1185698;2026-05-22 17:20:22;1779463222;1200;16,0;100;71;14,1;3,1;1241
1186231;2026-05-22 17:20:23;1779463223;1200;16,0;100;71;14,1;3,0;1246
1186762;2026-05-22 17:20:24;1779463224;1150;16,0;100;71;14,1;3,0;1251
1187425;2026-05-22 17:20:24;1779463224;1150;16,6;100;71;14,1;3,0;1258
1187958;2026-05-22 17:20:25;1779463225;1150;16,0;100;71;14,1;3,0;1263
1188494;2026-05-22 17:20:25;1779463225;1150;16,0;100;71;14,1;3,0;1267
1189178;2026-05-22 17:20:26;1779463226;1150;16,0;100;71;14,1;3,0;1274
1189724;2026-05-22 17:20:26;1779463226;1150;16,0;100;71;14,1;3,0;1279
1190230;2026-05-22 17:20:27;1779463227;1200;16,0;100;71;14,1;3,1;1284
1190858;2026-05-22 17:20:28;1779463228;1150;16,0;100;71;14,1;3,1;1290
1191393;2026-05-22 17:20:28;1779463228;1150;16,0;100;71;14,1;3,1;1295
1191926;2026-05-22 17:20:29;1779463229;1200;16,6;100;71;14,1;3,1;1300
1192577;2026-05-22 17:20:29;1779463229;1200;16,6;100;71;14,1;3,0;1306
1193098;2026-05-22 17:20:30;1779463230;1150;16,0;100;71;14,1;3,0;1311
1193631;2026-05-22 17:20:30;1779463230;1150;16,0;100;71;14,1;3,0;1316
1194258;2026-05-22 17:20:31;1779463231;1150;16,0;100;71;14,1;3,0;1322
1194795;2026-05-22 17:20:32;1779463232;1150;16,6;100;71;14,1;3,0;1327
1195326;2026-05-22 17:20:32;1779463232;1200;16,0;100;71;14,1;3,0;1332
1195944;2026-05-22 17:20:33;1779463233;1200;16,6;100;71;14,1;3,0;1338
1196593;2026-05-22 17:20:33;1779463233;1200;16,0;100;71;14,1;3,1;1344
1197128;2026-05-22 17:20:34;1779463234;1200;16,0;100;71;14,1;3,1;1349
1197658;2026-05-22 17:20:34;1779463234;1200;16,6;100;71;14,1;3,1;1354
1198193;2026-05-22 17:20:35;1779463235;1200;16,6;100;71;14,1;3,1;1359
1198727;2026-05-22 17:20:35;1779463235;1200;16,0;100;71;14,1;3,1;1365
1199385;2026-05-22 17:20:36;1779463236;1200;16,0;100;71;14,1;3,1;1369
1199929;2026-05-22 17:20:37;1779463237;1200;16,0;100;71;14,1;3,1;1376
1200463;2026-05-22 17:20:37;1779463237;1200;16,6;100;71;14,1;3,1;1381
1201099;2026-05-22 17:20:38;1779463238;1150;16,6;100;71;14,1;3,0;1387
1201633;2026-05-22 17:20:38;1779463238;1200;16,6;100;71;14,1;3,0;1392
1202137;2026-05-22 17:20:39;1779463239;1150;16,6;100;71;14,1;3,0;1397
1202778;2026-05-22 17:20:40;1779463240;1200;16,0;100;71;14,1;3,0;1403
1203321;2026-05-22 17:20:40;1779463240;1200;16,6;100;71;13,9;3,0;1408
1203853;2026-05-22 17:20:41;1779463241;1200;16,6;100;71;13,9;3,0;1413
1204498;2026-05-22 17:20:41;1779463241;1200;16,6;100;71;13,9;3,0;1419
1205007;2026-05-22 17:20:42;1779463242;1200;16,6;100;71;13,9;3,0;1425
1205540;2026-05-22 17:20:42;1779463242;1200;16,6;100;71;14,1;3,0;1430
1206218;2026-05-22 17:20:43;1779463243;1200;16,6;100;71;14,1;3,0;1436
1206755;2026-05-22 17:20:44;1779463244;1200;16,6;100;71;14,1;3,0;1441
1207289;2026-05-22 17:20:44;1779463244;1200;16,0;100;71;14,1;3,0;1446
1207978;2026-05-22 17:20:45;1779463245;1150;16,0;100;71;14,1;3,0;1453
1208484;2026-05-22 17:20:45;1779463245;1200;16,0;100;71;14,1;3,0;1458
1209022;2026-05-22 17:20:46;1779463246;1200;16,6;100;71;14,1;3,0;1463
1209658;2026-05-22 17:20:46;1779463246;1200;16,0;100;71;14,1;3,0;1468
1210192;2026-05-22 17:20:47;1779463247;1200;16,6;100;71;14,1;3,0;1474
1210732;2026-05-22 17:20:48;1779463248;1200;16,0;100;71;14,1;3,0;1479
1211384;2026-05-22 17:20:48;1779463248;1150;16,0;100;71;14,1;3,1;1485
1212035;2026-05-22 17:20:49;1779463249;1150;16,0;100;71;14,1;3,1;1491
1212570;2026-05-22 17:20:49;1779463249;1200;16,0;100;71;14,1;3,1;1496
1213098;2026-05-22 17:20:50;1779463250;1200;16,6;100;71;14,1;3,1;1501
1213636;2026-05-22 17:20:50;1779463250;1200;16,6;100;71;14,1;3,0;1506
1214141;2026-05-22 17:20:51;1779463251;1100;16,0;100;71;14,1;3,0;1511
1214820;2026-05-22 17:20:52;1779463252;1150;16,0;100;71;14,1;3,0;1518
1215352;2026-05-22 17:20:52;1779463252;1150;16,0;100;71;14,1;3,1;1522
1215885;2026-05-22 17:20:53;1779463253;1200;16,0;100;71;14,1;3,1;1527
1216498;2026-05-22 17:20:53;1779463253;1200;16,6;100;71;14,1;3,1;1534
1217022;2026-05-22 17:20:54;1779463254;1150;16,0;100;71;14,1;3,1;1538
1217556;2026-05-22 17:20:54;1779463254;1200;16,0;100;71;14,1;3,0;1543
1218178;2026-05-22 17:20:55;1779463255;1150;16,0;100;71;14,1;3,0;1549
1218710;2026-05-22 17:20:55;1779463255;1150;16,6;100;70;14,1;3,0;1554
1219244;2026-05-22 17:20:56;1779463256;1150;16,0;100;70;14,1;3,0;1559
1219977;2026-05-22 17:20:57;1779463257;1150;16,0;100;70;14,1;3,1;1566
1220484;2026-05-22 17:20:57;1779463257;1200;16,6;100;70;14,1;3,1;1571
1221018;2026-05-22 17:20:58;1779463258;1200;16,0;100;70;14,1;3,1;1576
1221539;2026-05-22 17:20:58;1779463258;1200;16,0;100;70;14,1;3,1;1580
1222074;2026-05-22 17:20:59;1779463259;1200;16,0;100;70;14,1;3,0;1586
1222606;2026-05-22 17:20:59;1779463259;1200;16,0;100;70;14,1;3,0;1591
1223304;2026-05-22 17:21:00;1779463260;1150;16,0;100;70;14,1;3,0;1597
1223845;2026-05-22 17:21:01;1779463261;1150;16,0;100;70;14,1;3,1;1603
1224379;2026-05-22 17:21:01;1779463261;1150;16,0;100;70;14,1;3,1;1608
1225098;2026-05-22 17:21:02;1779463262;1150;16,0;100;70;14,1;3,1;1614
1225637;2026-05-22 17:21:02;1779463262;1200;16,0;100;70;14,1;3,1;1619
1226140;2026-05-22 17:21:03;1779463263;1150;16,0;100;70;14,1;3,1;1624
1226778;2026-05-22 17:21:04;1779463264;1150;16,0;100;70;14,1;3,1;1630
1227311;2026-05-22 17:21:04;1779463264;1150;16,0;100;70;14,1;3,1;1635
1227846;2026-05-22 17:21:05;1779463265;1200;16,0;100;70;14,1;3,1;1640
1228498;2026-05-22 17:21:05;1779463265;1150;16,0;100;70;14,1;3,1;1646
1229004;2026-05-22 17:21:06;1779463266;1150;16,0;100;70;14,1;3,1;1651
1229538;2026-05-22 17:21:06;1779463266;1150;16,0;100;70;14,1;3,1;1656
1230218;2026-05-22 17:21:07;1779463267;1150;16,0;100;70;14,1;3,0;1662
1230763;2026-05-22 17:21:08;1779463268;1200;16,0;100;70;14,1;3,0;1667
1231298;2026-05-22 17:21:08;1779463268;1150;16,0;100;70;14,1;3,0;1673
1231898;2026-05-22 17:21:09;1779463269;1200;16,0;100;70;14,1;3,0;1678
1232404;2026-05-22 17:21:09;1779463269;1150;16,0;100;70;14,1;3,1;1683
1233054;2026-05-22 17:21:10;1779463270;1150;16,0;100;70;14,1;3,1;1689
1233779;2026-05-22 17:21:11;1779463271;1200;16,0;100;70;14,1;3,1;1695
1234318;2026-05-22 17:21:11;1779463271;1200;16,0;100;70;14,1;3,1;1701
1234850;2026-05-22 17:21:12;1779463272;1150;16,0;100;70;14,1;3,0;1706
1235342;2026-05-22 17:21:12;1779463272;1200;16,0;100;70;14,1;3,0;1711
1235996;2026-05-22 17:21:13;1779463273;1200;16,6;100;70;14,1;3,0;1716
1236530;2026-05-22 17:21:13;1779463273;1200;16,0;100;70;14,1;3,0;1721
1237057;2026-05-22 17:21:14;1779463274;1150;16,0;100;70;14,1;3,0;1727
1237604;2026-05-22 17:21:14;1779463274;1200;16,0;100;70;14,1;3,0;1732
1238110;2026-05-22 17:21:15;1779463275;1200;16,6;100;70;14,1;3,0;1736
1238738;2026-05-22 17:21:16;1779463276;1200;16,0;100;70;14,1;3,0;1743
1239277;2026-05-22 17:21:16;1779463276;1200;16,0;100;70;14,1;3,0;1748
1239809;2026-05-22 17:21:17;1779463277;1200;16,0;100;70;14,1;3,0;1752
1240457;2026-05-22 17:21:17;1779463277;1150;16,6;100;70;14,1;3,0;1759
1240974;2026-05-22 17:21:18;1779463278;1150;16,0;100;70;14,1;3,0;1763
1241627;2026-05-22 17:21:18;1779463278;1150;16,0;100;70;14,1;3,0;1770
1242178;2026-05-22 17:21:19;1779463279;1150;16,0;100;70;14,1;3,0;1775
1242751;2026-05-22 17:21:20;1779463280;1200;16,6;100;70;14,1;3,0;1780
1243284;2026-05-22 17:21:20;1779463280;1200;16,6;100;70;14,1;3,0;1785
1243899;2026-05-22 17:21:21;1779463281;1150;16,0;100;70;14,1;3,0;1792
1244438;2026-05-22 17:21:21;1779463281;1150;16,0;100;70;14,1;3,0;1796
1244971;2026-05-22 17:21:22;1779463282;1200;16,6;100;70;14,1;3,1;1802
1245656;2026-05-22 17:21:22;1779463282;1150;16,0;100;70;14,1;3,1;1808
1246190;2026-05-22 17:21:23;1779463283;1200;16,6;100;70;14,1;3,1;1813
1246696;2026-05-22 17:21:23;1779463283;1200;16,0;100;70;14,1;3,1;1818
1247377;2026-05-22 17:21:24;1779463284;1200;16,6;100;70;14,1;3,0;1825
1247910;2026-05-22 17:21:25;1779463285;1200;16,0;100;70;14,1;3,0;1829
1248446;2026-05-22 17:21:25;1779463285;1150;16,0;100;70;14,1;3,0;1834
1249097;2026-05-22 17:21:26;1779463286;1200;16,0;100;70;14,1;3,0;1841
1249604;2026-05-22 17:21:26;1779463286;1200;16,6;100;70;14,1;3,0;1845
1250141;2026-05-22 17:21:27;1779463287;1200;16,0;100;70;13,9;3,0;1851
1250816;2026-05-22 17:21:28;1779463288;1150;16,0;100;70;13,9;3,0;1857
1251368;2026-05-22 17:21:28;1779463288;1200;16,6;100;70;13,9;3,0;1862
1251902;2026-05-22 17:21:29;1779463289;1200;16,6;100;70;14,1;3,0;1867
1252537;2026-05-22 17:21:29;1779463289;1200;16,6;100;70;14,1;3,0;1874
1253044;2026-05-22 17:21:30;1779463290;1200;16,6;100;70;14,1;3,0;1879
1253578;2026-05-22 17:21:30;1779463290;1200;16,6;100;70;14,1;3,1;1883
1254217;2026-05-22 17:21:31;1779463291;1150;16,0;100;70;14,1;3,1;1890
1254754;2026-05-22 17:21:32;1779463292;1200;16,0;100;70;14,1;3,1;1895
1255287;2026-05-22 17:21:32;1779463292;1200;16,0;100;70;14,1;3,1;1900
1255857;2026-05-22 17:21:33;1779463293;1150;16,0;100;70;14,1;3,1;1905
1256391;2026-05-22 17:21:33;1779463293;1200;16,6;100;70;14,1;3,1;1910
1256926;2026-05-22 17:21:34;1779463294;1200;16,6;100;70;14,1;3,1;1916
1257577;2026-05-22 17:21:34;1779463294;1250;16,6;100;70;14,1;3,0;1922
1258111;2026-05-22 17:21:35;1779463295;1200;16,6;100;70;14,1;3,0;1927
1258619;2026-05-22 17:21:35;1779463295;1200;16,6;100;70;14,1;3,0;1932
1259218;2026-05-22 17:21:36;1779463296;1200;16,6;100;70;14,1;3,0;1937
1259752;2026-05-22 17:21:37;1779463297;1200;16,6;100;70;14,1;3,0;1942
1260286;2026-05-22 17:21:37;1779463297;1200;16,6;100;70;13,9;3,0;1948
1260897;2026-05-22 17:21:38;1779463298;1200;16,6;100;70;13,9;3,0;1954
1261404;2026-05-22 17:21:38;1779463298;1200;16,6;100;70;13,9;3,0;1959
1261938;2026-05-22 17:21:39;1779463299;1200;16,6;100;70;13,9;3,0;1964
1262577;2026-05-22 17:21:39;1779463299;1250;17,2;100;70;13,7;3,0;1970
1263106;2026-05-22 17:21:40;1779463300;900;16,6;100;70;13,7;3,0;1975
1263641;2026-05-22 17:21:40;1779463300;1450;12,8;75;70;13,7;3,0;1980
1264297;2026-05-22 17:21:41;1779463301;1200;14,6;100;70;14,1;3,1;1986
1264808;2026-05-22 17:21:42;1779463302;950;13,4;100;70;14,1;3,1;1990
1265336;2026-05-22 17:21:42;1779463302;950;13,4;100;70;14,1;3,1;1994
1265978;2026-05-22 17:21:43;1779463303;1050;13,4;100;70;14,1;3,1;1999
1266515;2026-05-22 17:21:43;1779463303;1100;14,6;100;70;14,1;3,1;2003
1267046;2026-05-22 17:21:44;1779463304;1100;15,2;100;70;14,1;3,1;2008
1267655;2026-05-22 17:21:44;1779463304;1150;16,0;100;70;14,1;3,1;2013
1268195;2026-05-22 17:21:45;1779463305;1150;15,2;100;70;14,1;3,1;2018
1268728;2026-05-22 17:21:45;1779463305;1150;16,0;100;70;14,1;3,1;2023
1269418;2026-05-22 17:21:46;1779463306;1150;15,2;100;70;14,1;3,1;2029
1269950;2026-05-22 17:21:47;1779463307;1150;15,2;100;70;14,1;3,1;2034
1270456;2026-05-22 17:21:47;1779463307;1250;16,6;100;70;14,1;3,1;2039
1271178;2026-05-22 17:21:48;1779463308;1350;18,0;91;70;13,9;3,0;2047
1271709;2026-05-22 17:21:48;1779463308;1350;18,0;100;70;13,9;3,0;2052
1272245;2026-05-22 17:21:49;1779463309;1200;16,6;100;70;13,9;3,0;2058
1272777;2026-05-22 17:21:50;1779463310;1200;16,6;100;70;13,9;3,0;2063
1273315;2026-05-22 17:21:50;1779463310;1200;16,0;100;70;13,9;3,0;2067
1273869;2026-05-22 17:21:51;1779463311;1050;14,6;100;70;13,9;3,0;2072
1274579;2026-05-22 17:21:51;1779463311;1000;13,4;100;70;13,9;3,0;2078
1275118;2026-05-22 17:21:52;1779463312;1000;13,4;100;70;13,9;3,1;2082
1275650;2026-05-22 17:21:52;1779463312;1000;13,4;100;70;14,1;3,1;2086
1276254;2026-05-22 17:21:53;1779463313;950;12,8;100;70;14,1;3,1;2091
1276756;2026-05-22 17:21:54;1779463314;950;13,4;100;70;14,1;3,1;2094
1277290;2026-05-22 17:21:54;1779463314;950;12,8;100;70;14,1;3,1;2099
1277899;2026-05-22 17:21:55;1779463315;950;12,8;100;70;14,1;3,1;2103
1278429;2026-05-22 17:21:55;1779463315;950;12,8;100;70;14,1;3,1;2106
1278960;2026-05-22 17:21:56;1779463316;950;12,8;100;70;14,1;3,1;2111
1279467;2026-05-22 17:21:56;1779463316;950;13,4;100;70;14,1;3,1;2113
1280009;2026-05-22 17:21:57;1779463317;950;13,4;100;70;14,1;3,1;2118
1280542;2026-05-22 17:21:57;1779463317;1450;22,8;67;70;14,1;3,0;2124
1281076;2026-05-22 17:21:58;1779463318;1850;23,6;84;70;13,9;3,0;2130
1281614;2026-05-22 17:21:58;1779463318;1850;25,0;72;70;13,9;3,0;2139
1282120;2026-05-22 17:21:59;1779463319;1550;20,6;100;70;13,9;3,1;2146
1282658;2026-05-22 17:21:59;1779463319;1350;18,6;100;70;13,9;3,1;2152
1283177;2026-05-22 17:22:00;1779463320;1350;18,6;100;70;13,9;3,1;2157
1283713;2026-05-22 17:22:00;1779463320;1350;18,6;100;70;13,9;3,0;2164
1284247;2026-05-22 17:22:01;1779463321;1350;18,0;100;70;13,9;3,0;2169
1284897;2026-05-22 17:22:02;1779463322;1300;18,0;100;70;13,9;3,0;2176
1285417;2026-05-22 17:22:02;1779463322;1250;17,2;100;70;13,9;3,0;2181
1285948;2026-05-22 17:22:03;1779463323;1300;18,0;100;70;13,9;3,0;2187
1286578;2026-05-22 17:22:03;1779463323;1250;17,2;100;70;13,9;3,0;2194
1287112;2026-05-22 17:22:04;1779463324;1300;17,2;100;70;13,9;3,0;2199
1287646;2026-05-22 17:22:04;1779463324;1350;18,6;100;70;13,9;3,0;2205
1288255;2026-05-22 17:22:05;1779463325;1500;26,6;81;70;13,9;3,0;2212
1288805;2026-05-22 17:22:06;1779463326;1650;28,8;56;70;13,9;3,0;2219
1289341;2026-05-22 17:22:06;1779463326;1750;28,2;59;70;13,9;3,1;2226
1289978;2026-05-22 17:22:07;1779463327;1850;29,6;56;70;13,9;3,1;2237
1290516;2026-05-22 17:22:07;1779463327;1900;29,6;56;70;13,9;3,0;2245
1291022;2026-05-22 17:22:08;1779463328;1950;30,4;54;70;13,9;3,0;2252
1291698;2026-05-22 17:22:08;1779463328;2050;30,8;53;70;13,9;3,0;2264
1292242;2026-05-22 17:22:09;1779463329;2000;28,0;62;70;13,9;3,0;2273
1292776;2026-05-22 17:22:10;1779463330;1700;27,4;62;70;13,9;3,0;2280
1293417;2026-05-22 17:22:10;1779463330;1700;27,4;61;70;13,9;3,0;2289
1293921;2026-05-22 17:22:11;1779463331;1750;28,0;59;70;13,9;3,0;2297
1294458;2026-05-22 17:22:11;1779463331;1650;24,6;100;70;13,9;3,1;2302
1295097;2026-05-22 17:22:12;1779463332;1050;14,6;100;70;14,1;3,1;2308
1295636;2026-05-22 17:22:12;1779463332;1050;14,0;100;70;14,1;3,1;2313
1296170;2026-05-22 17:22:13;1779463333;1050;13,4;100;70;14,1;3,1;2317
1296857;2026-05-22 17:22:14;1779463334;1000;13,4;100;70;14,1;3,0;2322
1297362;2026-05-22 17:22:14;1779463334;950;12,2;100;70;13,9;3,0;2326
1297891;2026-05-22 17:22:15;1779463335;950;13,4;100;70;13,9;3,0;2330
1298537;2026-05-22 17:22:15;1779463335;950;13,4;100;70;13,9;3,0;2335
1299067;2026-05-22 17:22:16;1779463336;1000;13,4;100;70;13,9;3,0;2339
1299598;2026-05-22 17:22:16;1779463336;1000;13,4;100;70;13,9;3,1;2342
1300214;2026-05-22 17:22:17;1779463337;1000;13,4;100;70;14,1;3,1;2347
1300750;2026-05-22 17:22:18;1779463338;1050;16,0;100;70;14,1;3,1;2352
1301283;2026-05-22 17:22:18;1779463338;1200;17,2;65;70;14,1;3,1;2358
1301938;2026-05-22 17:22:19;1779463339;1700;23,6;81;70;13,9;3,0;2366
1302475;2026-05-22 17:22:19;1779463339;1850;23,6;83;70;13,9;3,0;2374
1302985;2026-05-22 17:22:20;1779463340;1900;23,8;83;70;13,9;3,0;2382
1303578;2026-05-22 17:22:20;1779463340;1250;15,2;100;70;13,9;3,0;2388
1304110;2026-05-22 17:22:21;1779463341;1000;14,6;100;70;13,9;3,0;2393
1304643;2026-05-22 17:22:21;1779463341;1000;14,0;100;70;13,9;3,0;2397
1305258;2026-05-22 17:22:22;1779463342;950;13,4;100;70;13,9;3,0;2402
1305768;2026-05-22 17:22:23;1779463343;950;12,8;100;70;13,9;3,0;2405
1306304;2026-05-22 17:22:23;1779463343;950;12,8;100;70;13,9;3,0;2409
1306898;2026-05-22 17:22:24;1779463344;900;12,8;100;70;13,9;3,0;2414
1307429;2026-05-22 17:22:24;1779463344;950;12,8;100;70;13,9;3,0;2417
1307963;2026-05-22 17:22:25;1779463345;950;12,2;100;70;13,9;3,0;2421
1308618;2026-05-22 17:22:25;1779463345;950;12,2;100;70;14,1;3,0;2426
1309122;2026-05-22 17:22:26;1779463346;950;12,8;100;70;14,1;3,0;2430
1309657;2026-05-22 17:22:26;1779463346;950;12,8;100;70;14,1;3,0;2433
1310297;2026-05-22 17:22:27;1779463347;950;13,4;100;70;14,1;3,0;2438
1310827;2026-05-22 17:22:28;1779463348;950;12,8;100;70;14,1;3,0;2442
1311362;2026-05-22 17:22:28;1779463348;950;12,8;100;70;14,1;3,0;2446
1312014;2026-05-22 17:22:29;1779463349;1050;12,8;100;70;14,1;3,0;2451
1312546;2026-05-22 17:22:29;1779463349;1100;15,2;100;70;14,1;3,0;2456
1313079;2026-05-22 17:22:30;1779463350;1200;17,2;76;70;14,1;3,0;2461
1313738;2026-05-22 17:22:31;1779463351;1400;19,2;62;70;13,7;3,0;2468
1314268;2026-05-22 17:22:31;1779463351;1450;26,0;62;70;13,7;3,0;2474
1314776;2026-05-22 17:22:32;1779463352;1650;26,4;65;70;13,7;3,0;2481
1315457;2026-05-22 17:22:32;1779463352;1700;27,2;62;70;13,7;3,0;2490
1315995;2026-05-22 17:22:33;1779463353;1700;28,0;61;70;13,7;3,0;2496
1316530;2026-05-22 17:22:33;1779463353;1700;27,8;59;70;13,7;3,0;2504
1317139;2026-05-22 17:22:34;1779463354;1900;26,6;72;70;13,7;3,0;2514
1317675;2026-05-22 17:22:34;1779463354;2050;24,8;78;70;13,7;2,9;2522
1318183;2026-05-22 17:22:35;1779463355;2300;24,2;84;70;13,7;2,9;2533
1318778;2026-05-22 17:22:36;1779463356;2500;24,4;84;70;13,7;3,0;2544
1319311;2026-05-22 17:22:36;1779463356;2650;24,8;83;70;13,7;3,0;2555
1319847;2026-05-22 17:22:37;1779463357;2400;24,2;84;70;13,7;3,0;2566
1320459;2026-05-22 17:22:37;1779463357;2100;23,8;86;70;13,7;3,0;2577
1320968;2026-05-22 17:22:38;1779463358;2200;23,4;91;70;13,7;3,0;2585
1321504;2026-05-22 17:22:38;1779463358;2350;23,6;91;70;13,9;3,0;2595
1322138;2026-05-22 17:22:39;1779463359;2550;24,2;91;70;13,7;2,9;2608
1322684;2026-05-22 17:22:39;1779463359;2600;24,2;91;70;13,7;2,9;2619
1323216;2026-05-22 17:22:40;1779463360;2650;24,4;91;70;13,7;3,0;2631
1323853;2026-05-22 17:22:41;1779463361;2650;24,4;91;70;13,7;3,0;2645
1324388;2026-05-22 17:22:41;1779463361;2700;24,4;91;70;13,7;3,0;2656
1324921;2026-05-22 17:22:42;1779463362;2700;24,4;86;70;13,7;3,0;2669
1325537;2026-05-22 17:22:42;1779463362;1500;20,6;100;70;13,7;3,0;2677
1326079;2026-05-22 17:22:43;1779463363;1550;22,0;100;70;13,7;3,0;2684
1326586;2026-05-22 17:22:43;1779463363;1550;21,2;100;70;13,9;3,0;2690
1327177;2026-05-22 17:22:44;1779463364;1550;21,2;100;70;13,9;3,0;2698
1327708;2026-05-22 17:22:44;1779463364;1500;20,6;100;70;13,9;3,0;2704
1328246;2026-05-22 17:22:45;1779463365;1500;20,6;100;70;13,9;3,0;2710
1328897;2026-05-22 17:22:46;1779463366;1450;20,0;100;70;13,9;3,0;2719
1329430;2026-05-22 17:22:46;1779463366;1450;19,2;100;70;13,9;3,0;2725
1329939;2026-05-22 17:22:47;1779463367;1400;18,6;100;70;13,9;3,0;2730
1330617;2026-05-22 17:22:47;1779463367;1350;18,6;100;70;13,9;3,0;2738
1331151;2026-05-22 17:22:48;1779463368;1300;18,0;100;70;13,9;3,0;2743
1331688;2026-05-22 17:22:48;1779463368;1300;18,0;100;70;14,1;3,0;2749
1332337;2026-05-22 17:22:49;1779463369;1250;16,6;100;70;14,1;3,0;2756
1332839;2026-05-22 17:22:50;1779463370;1250;16,0;100;70;14,1;3,0;2761
1333374;2026-05-22 17:22:50;1779463370;1150;16,0;100;70;14,1;2,9;2765
1334057;2026-05-22 17:22:51;1779463371;1100;14,6;100;70;13,7;2,9;2772
1334591;2026-05-22 17:22:51;1779463371;1100;14,6;100;70;13,7;2,9;2776
1335124;2026-05-22 17:22:52;1779463372;1100;14,0;100;70;13,7;2,9;2781
1335732;2026-05-22 17:22:53;1779463373;1050;14,6;100;70;14,1;3,1;2786
1336270;2026-05-22 17:22:53;1779463373;1050;14,0;100;70;14,1;3,1;2790
1336802;2026-05-22 17:22:54;1779463374;1000;14,0;100;70;14,1;3,1;2794
1337417;2026-05-22 17:22:54;1779463374;1000;13,4;100;70;14,1;3,1;2799
1337954;2026-05-22 17:22:55;1779463375;1050;22,2;100;70;14,1;3,0;2804
1338465;2026-05-22 17:22:55;1779463375;2150;23,4;88;70;13,9;3,0;2812
1339097;2026-05-22 17:22:56;1779463376;2200;23,4;88;70;13,9;3,0;2824
1339631;2026-05-22 17:22:56;1779463376;2200;23,6;88;70;13,9;3,0;2834
1340169;2026-05-22 17:22:57;1779463377;2200;23,6;88;70;13,9;3,0;2844
1340817;2026-05-22 17:22:58;1779463378;2250;23,6;91;70;13,9;3,0;2855
1341353;2026-05-22 17:22:58;1779463378;3250;24,4;91;70;13,7;3,0;2867
1341863;2026-05-22 17:22:59;1779463379;2850;24,8;91;70;13,7;3,0;2879
1342458;2026-05-22 17:22:59;1779463379;2900;24,8;91;70;13,7;3,0;2893
